time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2023-05-18,Thursday,15400,0.0,0,0
2023-05-19,Friday,15400,5.8,0,0
2023-05-20,Saturday,15400,0.6,0,0
2023-05-21,Sunday,15400,0.7,0,0
2023-05-22,Monday,15400,10.0,0,0
2023-05-23,Tuesday,15400,7.7,0,0
2023-05-24,Wednesday,15400,0.7,0,0
2023-05-25,Thursday,15400,2.2,0,0
2023-05-26,Friday,15400,1.9,0,0
2023-05-27,Saturday,15400,2.2,0,0
2023-05-28,Sunday,15400,5.8,0,0
2023-05-29,Monday,15400,4.0,0,0
2023-05-30,Tuesday,15400,3.1,0,0
2023-05-31,Wednesday,15400,1.4,0,0
2023-06-01,Thursday,15400,6.4,0,0
2023-06-02,Friday,15400,1.6,0,0
2023-06-03,Saturday,15400,12.9,0,0
2023-06-04,Sunday,15400,15.2,0,0
2023-06-05,Monday,15400,2.4,0,0
2023-06-06,Tuesday,15400,11.9,0,0
2023-06-07,Wednesday,15400,0.8,0,0
2023-06-08,Thursday,15400,0.2,0,0
2023-06-09,Friday,15400,0.1,0,0
2023-06-10,Saturday,15400,1.0,0,0
2023-06-11,Sunday,15400,2.5,0,0
2023-06-12,Monday,15400,0.2,0,0
2023-06-13,Tuesday,15400,0.6,0,0
2023-06-14,Wednesday,15400,29.7,0,0
2023-06-15,Thursday,15400,3.5,0,0
2023-06-16,Friday,15400,7.2,0,0
2023-06-17,Saturday,15400,0.2,0,0
2023-06-18,Sunday,15400,0.0,0,0
2023-06-19,Monday,15400,0.7,0,0
2023-06-20,Tuesday,15400,0.3,0,0
2023-06-21,Wednesday,15400,0.1,0,0
2023-06-22,Thursday,15400,0.9,0,0
2023-06-23,Friday,15400,2.1,0,0
2023-06-24,Saturday,15400,2.4,0,0
2023-06-25,Sunday,15400,1.6,0,0
2023-06-26,Monday,15400,0.7,0,0
2023-06-27,Tuesday,15400,3.9,0,0
2023-06-28,Wednesday,15400,5.2,0,0
2023-06-29,Thursday,15400,3.8,0,0
2023-06-30,Friday,15400,11.4,0,0
2023-07-01,Saturday,15400,12.9,1,0
2023-07-02,Sunday,15400,19.8,1,0
2023-07-03,Monday,15400,0.1,1,0
2023-07-04,Tuesday,15400,0.2,1,0
2023-07-05,Wednesday,15400,7.8,1,0
2023-07-06,Thursday,15400,25.4,1,0
2023-07-07,Friday,15400,3.7,1,0
2023-07-08,Saturday,15400,0.1,1,0
2023-07-09,Sunday,15400,2.5,1,0
2023-07-10,Monday,15400,5.4,1,0
2023-07-11,Tuesday,15400,14.1,1,0
2023-07-12,Wednesday,15400,8.9,1,0
2023-07-13,Thursday,15400,0.0,1,0
2023-07-14,Friday,15400,0.0,1,0
2023-07-15,Saturday,15400,1.2,1,0
2023-07-16,Sunday,15400,0.1,1,0
2023-07-17,Monday,15400,1.1,1,0
2023-07-18,Tuesday,15400,1.6,1,0
2023-07-19,Wednesday,15400,17.8,1,0
2023-07-20,Thursday,15400,15.1,1,0
2023-07-21,Friday,15400,5.3,1,0
2023-07-22,Saturday,15400,0.1,1,0
2023-07-23,Sunday,15400,3.5,1,0
2023-07-24,Monday,15400,1.2,1,0
2023-07-25,Tuesday,15400,0.0,1,0
2023-07-26,Wednesday,15400,0.0,1,0
2023-07-27,Thursday,15400,0.0,1,0
2023-07-28,Friday,15400,0.0,1,0
2023-07-29,Saturday,15399,0.0,1,0
2023-07-30,Sunday,15400,0.0,1,0
2023-07-31,Monday,15400,0.5,1,0
2023-08-01,Tuesday,15400,5.8,1,0
2023-08-02,Wednesday,15400,23.9,1,0
2023-08-03,Thursday,15400,27.9,1,0
2023-08-04,Friday,15400,2.8,1,0
2023-08-05,Saturday,15402,8.6,1,0
2023-08-06,Sunday,15400,1.8,1,0
2023-08-07,Monday,15400,15.0,1,0
2023-08-08,Tuesday,15400,2.1,1,0
2023-08-09,Wednesday,15500,8.2,1,0
2023-08-10,Thursday,15650,2.4,1,0
2023-08-11,Friday,15650,3.3,1,0
2023-08-12,Saturday,15642,0.3,1,0
2023-08-13,Sunday,15652,0.1,1,0
2023-08-14,Monday,15650,0.2,1,0
2023-08-15,Tuesday,15650,1.5,1,0
2023-08-16,Wednesday,15750,6.8,1,0
2023-08-17,Thursday,15750,15.6,1,0
2023-08-18,Friday,15750,3.8,1,0
2023-08-19,Saturday,15765,5.0,1,0
2023-08-20,Sunday,15772,3.5,1,0
2023-08-21,Monday,15750,2.5,1,0
2023-08-22,Tuesday,15750,22.3,1,0
2023-08-23,Wednesday,15950,20.5,1,0
2023-08-24,Thursday,15950,10.1,1,0
2023-08-25,Friday,15950,4.1,1,0
2023-08-26,Saturday,15975,10.3,1,0
2023-08-27,Sunday,16004,9.8,1,0
2023-08-28,Monday,16000,1.1,1,0
2023-08-29,Tuesday,16000,0.0,1,0
2023-08-30,Wednesday,16150,3.2,1,0
2023-08-31,Thursday,16150,0.5,1,0
2023-09-01,Friday,16150,1.0,0,0
2023-09-02,Saturday,16150,2.2,0,0
2023-09-03,Sunday,16151,0.0,0,0
2023-09-04,Monday,16150,0.2,0,0
2023-09-05,Tuesday,16150,4.4,0,0
2023-09-06,Wednesday,16150,30.1,0,0
2023-09-07,Thursday,16150,4.5,0,0
2023-09-08,Friday,16150,5.9,0,0
2023-09-09,Saturday,16149,11.3,0,0
2023-09-10,Sunday,16150,17.2,0,0
2023-09-11,Monday,16150,9.1,0,0
2023-09-12,Tuesday,16150,16.2,0,0
2023-09-13,Wednesday,16150,11.4,0,0
2023-09-14,Thursday,16150,2.4,0,0
2023-09-15,Friday,16150,1.2,0,0
2023-09-16,Saturday,16150,26.9,0,0
2023-09-17,Sunday,16150,9.0,0,0
2023-09-18,Monday,16150,31.8,0,0
2023-09-19,Tuesday,16150,29.8,0,0
2023-09-20,Wednesday,16150,7.7,0,0
2023-09-21,Thursday,16150,12.1,0,0
2023-09-22,Friday,16150,6.7,0,0
2023-09-23,Saturday,16151,2.6,0,0
2023-09-24,Sunday,16152,0.5,0,0
2023-09-25,Monday,16150,0.1,0,0
2023-09-26,Tuesday,16150,3.7,0,0
2023-09-27,Wednesday,16150,2.4,0,0
2023-09-28,Thursday,16150,20.5,0,0
2023-09-29,Friday,16200,12.9,0,0
2023-09-30,Saturday,16193,19.2,0,0
2023-10-01,Sunday,16169,0.4,0,0
2023-10-02,Monday,16200,0.0,0,0
2023-10-03,Tuesday,16300,1.0,0,0
2023-10-04,Wednesday,16300,0.7,0,0
2023-10-05,Thursday,16300,8.5,0,0
2023-10-06,Friday,16450,6.3,0,0
2023-10-07,Saturday,16515,15.1,0,0
2023-10-08,Sunday,16489,48.9,0,0
2023-10-09,Monday,16450,10.4,0,0
2023-10-10,Tuesday,16450,14.1,0,0
2023-10-11,Wednesday,16450,8.1,0,0
2023-10-12,Thursday,16450,8.6,0,0
2023-10-13,Friday,16450,12.0,0,0
2023-10-14,Saturday,16450,1.0,0,0
2023-10-15,Sunday,16450,0.4,0,0
2023-10-16,Monday,16450,4.0,0,0
2023-10-17,Tuesday,16450,13.3,0,0
2023-10-18,Wednesday,16450,19.2,0,0
2023-10-19,Thursday,16450,11.0,0,0
2023-10-20,Friday,16450,4.1,0,0
2023-10-21,Saturday,16450,22.5,0,0
2023-10-22,Sunday,16450,8.3,0,0
2023-10-23,Monday,16450,4.9,0,0
2023-10-24,Tuesday,16450,5.9,0,0
2023-10-25,Wednesday,16450,13.6,0,0
2023-10-26,Thursday,16450,7.9,0,0
2023-10-27,Friday,16450,3.6,0,0
2023-10-28,Saturday,16450,8.4,0,0
2023-10-29,Sunday,16450,11.2,0,0
2023-10-30,Monday,16450,18.6,0,0
2023-10-31,Tuesday,16450,17.0,0,0
2023-11-01,Wednesday,16450,13.8,0,0
2023-11-02,Thursday,16450,10.3,0,0
2023-11-03,Friday,16450,13.2,0,0
2023-11-04,Saturday,16449,5.1,0,0
2023-11-05,Sunday,16449,15.7,0,0
2023-11-06,Monday,16450,18.8,0,0
2023-11-07,Tuesday,16450,7.8,0,0
2023-11-08,Wednesday,16450,11.1,0,0
2023-11-09,Thursday,16450,4.0,0,0
2023-11-10,Friday,16450,5.7,0,0
2023-11-11,Saturday,16454,9.9,0,0
2023-11-12,Sunday,16453,14.8,0,0
2023-11-13,Monday,16450,4.4,0,0
