time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2023-05-12,Friday,"14,900",1.3,0,0
2023-05-13,Saturday,-,14.2,0,0
2023-05-14,Sunday,-,0.4,0,0
2023-05-15,Monday,"14,900",0.1,0,0
2023-05-16,Tuesday,"14,900",0.2,0,0
2023-05-17,Wednesday,"14,900",0.3,0,0
2023-05-18,Thursday,"14,900",9.3,0,0
2023-05-19,Friday,"14,900",1.1,0,0
2023-05-20,Saturday,-,1.7,0,0
2023-05-21,Sunday,-,2.5,0,0
2023-05-22,Monday,"14,900",0.5,0,0
2023-05-23,Tuesday,"14,900",1.5,0,0
2023-05-24,Wednesday,"14,900",0.7,0,0
2023-05-25,Thursday,"14,900",0.3,0,0
2023-05-26,Friday,"14,900",0.1,0,0
2023-05-27,Saturday,-,2.6,0,0
2023-05-28,Sunday,-,2.1,0,0
2023-05-29,Monday,"14,900",3.6,0,0
2023-05-30,Tuesday,"14,900",4.4,0,0
2023-05-31,Wednesday,"14,900",0.5,0,0
2023-06-01,Thursday,"14,900",0,0,0
2023-06-02,Friday,"14,900",0,0,0
2023-06-03,Saturday,-,1.3,0,0
2023-06-04,Sunday,-,1.8,0,0
2023-06-05,Monday,"14,900",1.6,0,0
2023-06-06,Tuesday,"14,900",5.8,0,0
2023-06-07,Wednesday,"14,900",19.8,0,0
2023-06-08,Thursday,"14,900",1.4,0,0
2023-06-09,Friday,"14,900",2.6,0,0
2023-06-10,Saturday,-,0.5,0,0
2023-06-11,Sunday,-,0.3,0,0
2023-06-12,Monday,"14,900",0.4,0,0
2023-06-13,Tuesday,"14,900",5.4,0,0
2023-06-14,Wednesday,"14,900",6.9,0,0
2023-06-15,Thursday,"14,900",10.1,0,0
2023-06-16,Friday,"14,900",22.1,0,0
2023-06-17,Saturday,-,4.7,0,0
2023-06-18,Sunday,-,3.3,0,0
2023-06-19,Monday,"14,900",22,0,0
2023-06-20,Tuesday,"14,900",3.2,0,0
2023-06-21,Wednesday,"14,900",3.4,0,0
2023-06-22,Thursday,"14,900",0.5,0,0
2023-06-23,Friday,"14,900",2.4,0,0
2023-06-24,Saturday,-,2.3,0,0
2023-06-25,Sunday,-,4.9,0,0
2023-06-26,Monday,"14,900",2.4,0,0
2023-06-27,Tuesday,"14,900",0.2,0,0
2023-06-28,Wednesday,"14,900",0.7,0,0
2023-06-29,Thursday,"14,900",1.6,0,0
2023-06-30,Friday,"14,900",0.1,0,0
2023-07-01,Saturday,-,11.6,1,0
2023-07-02,Sunday,-,4.1,1,0
2023-07-03,Monday,"14,900",0.2,1,0
2023-07-04,Tuesday,"14,900",0.9,1,0
2023-07-05,Wednesday,"14,900",0.3,1,0
2023-07-06,Thursday,"14,900",27.9,1,0
2023-07-07,Friday,"14,900",6.8,1,0
2023-07-08,Saturday,-,11.2,1,0
2023-07-09,Sunday,-,2.4,1,0
2023-07-10,Monday,"14,850",1.9,1,0
2023-07-11,Tuesday,"14,850",0.3,1,0
2023-07-12,Wednesday,"14,850",0,1,0
2023-07-13,Thursday,"14,850",0,1,0
2023-07-14,Friday,"14,850",4.3,1,0
2023-07-15,Saturday,-,0.9,1,0
2023-07-16,Sunday,-,0.9,1,0
2023-07-17,Monday,"14,850",0.1,1,0
2023-07-18,Tuesday,"14,850",0,1,0
2023-07-19,Wednesday,-,0,1,0
2023-07-20,Thursday,"14,850",0,1,0
2023-07-21,Friday,"14,850",0,1,0
2023-07-22,Saturday,-,0,1,0
2023-07-23,Sunday,-,7.9,1,0
2023-07-24,Monday,"14,850",1.1,1,0
2023-07-25,Tuesday,"14,850",4.8,1,0
2023-07-26,Wednesday,"14,850",8.2,1,0
2023-07-27,Thursday,"14,850",0,1,0
2023-07-28,Friday,"14,850",0,1,0
2023-07-29,Saturday,-,0,1,0
2023-07-30,Sunday,-,0,1,0
2023-07-31,Monday,"14,850",0,1,0
