time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2023-05-18,Thursday,13250,0.6,0,0
2023-05-19,Friday,13250,0.0,0,0
2023-05-20,Saturday,13250,0.0,0,0
2023-05-21,Sunday,13250,0.3,0,0
2023-05-22,Monday,13250,0.1,0,0
2023-05-23,Tuesday,13250,0.3,0,0
2023-05-24,Wednesday,13250,0.5,0,0
2023-05-25,Thursday,13250,0.4,0,0
2023-05-26,Friday,13250,0.0,0,0
2023-05-27,Saturday,13250,0.0,0,0
2023-05-28,Sunday,13250,0.0,0,0
2023-05-29,Monday,13250,0.0,0,0
2023-05-30,Tuesday,13250,0.0,0,0
2023-05-31,Wednesday,13250,0.2,0,0
2023-06-01,Thursday,13250,0.0,0,0
2023-06-02,Friday,13250,0.0,0,0
2023-06-03,Saturday,13250,0.3,0,0
2023-06-04,Sunday,13250,0.5,0,0
2023-06-05,Monday,13250,12.0,0,0
2023-06-06,Tuesday,13250,0.5,0,0
2023-06-07,Wednesday,13250,3.0,0,0
2023-06-08,Thursday,13250,0.0,0,0
2023-06-09,Friday,13250,0.0,0,0
2023-06-10,Saturday,13250,0.4,0,0
2023-06-11,Sunday,13250,0.1,0,0
2023-06-12,Monday,13250,0.1,0,0
2023-06-13,Tuesday,13250,0.2,0,0
2023-06-14,Wednesday,13250,0.3,0,0
2023-06-15,Thursday,13250,0.0,0,0
2023-06-16,Friday,13250,0.1,0,0
2023-06-17,Saturday,13250,0.6,0,0
2023-06-18,Sunday,13250,0.0,0,0
2023-06-19,Monday,13250,2.7,0,0
2023-06-20,Tuesday,13250,1.3,0,0
2023-06-21,Wednesday,13250,0.0,0,0
2023-06-22,Thursday,13250,0.3,0,0
2023-06-23,Friday,13250,0.4,0,0
2023-06-24,Saturday,13250,0.0,0,0
2023-06-25,Sunday,13250,1.7,0,0
2023-06-26,Monday,13250,1.3,0,0
2023-06-27,Tuesday,13250,0.3,0,0
2023-06-28,Wednesday,13250,1.3,0,0
2023-06-29,Thursday,13250,0.4,0,0
2023-06-30,Friday,13250,0.0,0,0
2023-07-01,Saturday,13250,2.2,1,0
2023-07-02,Sunday,13250,17.3,1,0
2023-07-03,Monday,13250,3.6,1,0
2023-07-04,Tuesday,13250,8.4,1,0
2023-07-05,Wednesday,13250,1.5,1,0
2023-07-06,Thursday,13250,0.5,1,0
